trip_instance_id,recon_mse,split,y
2026-03-11_1386441_U_20,0.123553336,history,1
2026-03-11_1386441_U_22,0.2443555,history,0
2026-03-11_1386441_U_23,0.24201338,history,0
2026-03-11_1386441_U_24,0.22502647,history,1
2026-03-11_1386441_U_27,0.20025545,history,1
2026-03-11_1386441_U_28,0.27136397,history,0
2026-03-11_1386441_U_3,0.18130776,history,0
2026-03-11_1386441_U_30,0.2265153,history,0
2026-03-11_1386441_U_31,0.3343472,history,1
2026-03-11_1386441_U_33,0.2233197,history,0
2026-03-11_1386441_U_34,0.21597676,history,1
2026-03-11_1386441_U_35,0.27936417,history,0
2026-03-11_1386441_U_37,0.20397067,history,0
2026-03-11_1386441_U_38,0.2676798,history,0
2026-03-11_1386441_U_39,0.19380884,history,0
2026-03-11_1386441_U_41,0.3927266,history,0
2026-03-11_1386441_U_42,0.28074527,history,0
2026-03-11_1386441_U_43,0.14602558,history,1
2026-03-11_1386441_U_44,0.15248588,history,0
2026-03-11_1386441_U_45,0.1601767,history,1
2026-03-11_1386441_U_46,0.2070121,history,0
2026-03-11_1386441_U_48,0.2598042,history,1
2026-03-11_1386441_U_5,0.2596736,history,0
2026-03-11_1386441_U_50,0.18670571,history,1
2026-03-11_1386441_U_51,0.181447,history,0
2026-03-11_1386441_U_52,0.27557456,history,1
2026-03-11_1386441_U_6,0.30024052,history,1
2026-03-11_1386441_U_9,0.20246127,history,0
2026-03-11_1386442_U_10,0.22858739,history,0
2026-03-11_1386442_U_11,0.29141265,history,0
2026-03-11_1386442_U_13,0.2489129,history,0
2026-03-11_1386442_U_14,0.20291558,history,1
2026-03-11_1386442_U_17,0.19814634,history,0
2026-03-11_1386442_U_18,0.4658984,history,0
2026-03-11_1386442_U_19,0.267178,history,1
2026-03-11_1386442_U_21,0.40331933,history,0
2026-03-11_1386442_U_23,0.26415676,history,1
2026-03-11_1386442_U_24,0.33206862,history,0
2026-03-11_1386442_U_27,0.3817521,history,0
2026-03-11_1386442_U_29,0.19092426,history,0
2026-03-11_1386442_U_33,0.45117053,history,1
2026-03-11_1386442_U_35,0.31510654,history,0
2026-03-11_1386442_U_37,0.19730273,history,0
2026-03-11_1386442_U_38,0.25118363,history,1
2026-03-11_1386442_U_39,0.22622564,history,0
2026-03-11_1386442_U_43,0.39870262,history,0
2026-03-11_1386442_U_44,0.12320645,history,0
2026-03-11_1386442_U_45,0.21514502,history,0
2026-03-11_1386442_U_46,0.37755537,history,1
2026-03-11_1386442_U_5,0.29935986,history,1
2026-03-11_1386442_U_6,0.32457137,history,0
2026-03-11_1386442_U_9,0.23229092,history,0
2026-03-11_1386443_U_1,0.32912785,history,0
2026-03-11_1386443_U_10,0.14939678,history,0
2026-03-11_1386443_U_11,0.26966655,history,0
2026-03-11_1386443_U_12,0.21400297,history,0
2026-03-11_1386443_U_14,0.31016394,history,0
2026-03-11_1386443_U_15,0.28841034,history,1
2026-03-11_1386443_U_16,0.31409055,history,0
2026-03-11_1386443_U_2,0.2093138,history,0
2026-03-11_1386443_U_20,0.70612115,history,1
2026-03-11_1386443_U_21,0.2039731,history,0
2026-03-11_1386443_U_22,0.17209665,history,0
2026-03-11_1386443_U_24,0.23554692,history,1
2026-03-11_1386443_U_25,0.29925197,history,0
2026-03-11_1386443_U_26,0.2147057,history,0
2026-03-11_1386443_U_27,0.2598739,history,0
2026-03-11_1386443_U_29,0.17053752,history,0
2026-03-11_1386443_U_30,0.20362648,history,0
2026-03-11_1386443_U_31,0.12976615,history,0
2026-03-11_1386443_U_33,0.1851035,history,0
2026-03-11_1386443_U_34,0.2653642,history,0
2026-03-11_1386443_U_35,0.17736313,history,0
2026-03-11_1386443_U_39,0.42515215,history,1
2026-03-11_1386443_U_42,0.25214583,history,0
2026-03-11_1386443_U_43,0.40564284,history,0
2026-03-11_1386443_U_44,0.20361769,history,0
2026-03-11_1386443_U_45,0.19366793,history,0
2026-03-11_1386443_U_5,0.31513855,history,0
2026-03-11_1386443_U_6,0.21244955,history,0
2026-03-11_1390072_U_1,0.24383555,history,0
2026-03-11_1390072_U_10,0.20723295,history,1
2026-03-11_1390072_U_11,0.17295419,history,0
2026-03-11_1390072_U_18,0.19898623,history,0
2026-03-11_1390072_U_21,0.21558957,history,0
2026-03-11_1390072_U_22,0.24962223,history,0
2026-03-11_1390072_U_24,0.17847273,history,0
2026-03-11_1390072_U_25,0.17350483,history,1
2026-03-11_1390072_U_27,0.30304554,history,0
2026-03-11_1390072_U_28,0.47922096,history,0
2026-03-11_1390072_U_6,0.36050925,history,1
2026-03-11_1393827_U_1,0.36110622,history,0
2026-03-11_1393827_U_10,0.20383677,history,0
2026-03-11_1393827_U_11,0.28756517,history,0
2026-03-11_1393827_U_113,0.17834243,history,0
2026-03-11_1393827_U_115,0.14509404,history,0
2026-03-11_1393827_U_116,0.24274991,history,1
2026-03-11_1393827_U_120,0.062470406,history,1
2026-03-11_1393827_U_122,0.16138713,history,1
2026-03-11_1393827_U_132,0.13936977,history,1
2026-03-11_1393827_U_133,0.10614289,history,1
2026-03-11_1393827_U_134,0.36368603,history,1
2026-03-11_1393827_U_135,0.2263152,history,1
2026-03-11_1393827_U_136,0.15014222,history,1
2026-03-11_1393827_U_144,0.18237811,history,0
2026-03-11_1393827_U_145,0.27211958,history,0
2026-03-11_1393827_U_146,0.44248042,history,0
2026-03-11_1393827_U_148,0.132045,history,1
2026-03-11_1393827_U_16,0.19609192,history,0
2026-03-11_1393827_U_21,0.2293441,history,0
2026-03-11_1393827_U_22,0.11568844,history,0
2026-03-11_1393827_U_23,0.20601223,history,0
2026-03-11_1393827_U_25,0.21821325,history,0
2026-03-11_1393827_U_27,0.1878216,history,1
2026-03-11_1393827_U_6,0.23886923,history,0
2026-03-11_1393827_U_68,0.18770087,history,1
2026-03-11_1393827_U_70,0.1981825,history,1
2026-03-11_1399122_U_25,0.23282395,history,1
2026-03-11_1399122_U_26,0.29664183,history,1
2026-03-11_1399122_U_27,0.48772454,history,1
2026-03-11_1399122_U_28,0.6735611,history,1
2026-03-11_1399122_U_29,0.3050495,history,0
2026-03-11_1399122_U_30,0.34399307,history,1
2026-03-11_1399122_U_32,0.6028932,history,0
2026-03-11_1399122_U_33,0.24377947,history,1
2026-03-11_1399122_U_35,0.26736206,history,1
2026-03-11_1399122_U_36,1.1699579,history,1
2026-03-11_1399122_U_37,0.37857616,history,1
2026-03-11_1399122_U_38,0.30318853,history,1
2026-03-11_1399122_U_40,0.41419706,history,1
2026-03-11_1399122_U_41,0.5135882,history,0
2026-03-11_1399122_U_43,0.41205367,history,1
2026-03-11_1399122_U_45,0.9729438,history,1
2026-03-11_1399122_U_49,0.40901834,history,0
2026-03-11_1399122_U_5,0.47440147,history,1
2026-03-11_1399122_U_50,0.647543,history,1
2026-03-11_1399122_U_56,0.693884,history,0
2026-03-11_1399122_U_9,0.27749917,history,0
2026-03-11_1407494_U_1,0.18902153,history,0
2026-03-11_1407494_U_10,0.23394196,history,0
2026-03-11_1407494_U_11,0.22112136,history,0
2026-03-11_1407494_U_12,0.19379082,history,0
2026-03-11_1407494_U_13,0.13763331,history,0
2026-03-11_1407494_U_14,0.34674573,history,1
2026-03-11_1407494_U_15,0.1913177,history,0
2026-03-11_1407494_U_18,0.18875512,history,0
2026-03-11_1407494_U_19,0.21142712,history,1
2026-03-11_1407494_U_2,0.17090029,history,0
2026-03-11_1407494_U_22,0.16691896,history,1
2026-03-11_1407494_U_23,0.12109357,history,0
2026-03-11_1407494_U_25,0.2562226,history,0
2026-03-11_1407494_U_26,0.5202683,history,0
2026-03-11_1407494_U_27,0.24070743,history,0
2026-03-11_1407494_U_29,0.18784992,history,0
2026-03-11_1407494_U_3,0.16265228,history,0
2026-03-11_1407494_U_31,0.22026537,history,0
2026-03-11_1407494_U_32,0.15486172,history,1
2026-03-11_1407494_U_35,0.13801262,history,0
2026-03-11_1407494_U_36,0.34724304,history,0
2026-03-11_1407494_U_4,0.18022309,history,0
2026-03-11_1407494_U_5,0.22376415,history,0
2026-03-11_1407494_U_6,0.27578402,history,0
2026-03-11_1407494_U_7,0.14511716,history,0
2026-03-11_1407494_U_8,0.24921784,history,1
2026-03-11_1407494_U_9,0.21976583,history,0
2026-03-11_1407495_U_1,0.3397821,history,0
2026-03-11_1407495_U_10,0.1822251,history,0
2026-03-11_1407495_U_11,0.17642759,history,0
2026-03-11_1407495_U_12,0.18405962,history,1
2026-03-11_1407495_U_13,0.14322445,history,1
2026-03-11_1407495_U_14,0.121153995,history,1
2026-03-11_1407495_U_15,0.23210227,history,0
2026-03-11_1407495_U_16,0.1306556,history,0
2026-03-11_1407495_U_17,0.22982153,history,1
2026-03-11_1407495_U_18,0.0945071,history,0
2026-03-11_1407495_U_19,0.34369048,history,1
2026-03-11_1407495_U_2,0.13126014,history,0
2026-03-11_1407495_U_21,0.24776337,history,0
2026-03-11_1407495_U_22,0.23131447,history,1
2026-03-11_1407495_U_24,0.24272737,history,0
2026-03-11_1407495_U_25,0.26437443,history,0
2026-03-11_1407495_U_26,0.33545193,history,1
2026-03-11_1407495_U_3,0.18139178,history,0
2026-03-11_1407495_U_4,0.24668491,history,0
2026-03-11_1407495_U_5,0.15673125,history,0
2026-03-11_1407495_U_6,0.18703848,history,0
2026-03-11_1407495_U_7,0.21441858,history,1
2026-03-11_1407495_U_8,0.17765836,history,1
2026-03-11_1407495_U_9,0.32754427,history,1
2026-03-11_1411585_U_10,0.12146759,history,0
2026-03-11_1411585_U_11,0.22587049,history,0
2026-03-11_1411585_U_12,0.17316315,history,0
2026-03-11_1411585_U_13,0.20163453,history,0
2026-03-11_1411585_U_14,0.20383494,history,0
2026-03-11_1411585_U_15,0.11856948,history,0
2026-03-11_1411585_U_16,0.14434414,history,0
2026-03-11_1411585_U_17,0.15634677,history,0
2026-03-11_1411585_U_18,0.16582102,history,1
2026-03-11_1411585_U_2,0.15446635,history,0
2026-03-11_1411585_U_22,0.22109056,history,0
2026-03-11_1411585_U_24,0.15532212,history,0
2026-03-11_1411585_U_25,0.15493491,history,0
2026-03-11_1411585_U_26,0.17345689,history,1
2026-03-11_1411585_U_27,0.12527645,history,0
2026-03-11_1411585_U_28,0.27857548,history,0
2026-03-11_1411585_U_29,0.2220376,history,0
2026-03-11_1411585_U_3,0.113889694,history,1
2026-03-11_1411585_U_30,0.15367246,history,0
2026-03-11_1411585_U_31,0.12769262,history,1
2026-03-11_1411585_U_33,0.24198887,history,1
2026-03-11_1411585_U_34,0.48141783,history,0
2026-03-11_1411585_U_36,0.16766112,history,0
2026-03-11_1411585_U_37,0.1020069,history,0
2026-03-11_1411585_U_38,0.21534562,history,1
2026-03-11_1411585_U_39,0.15952623,history,0
2026-03-11_1411585_U_40,0.14540827,history,0
2026-03-11_1411585_U_44,0.30098993,history,0
2026-03-11_1411585_U_45,0.30848914,history,0
2026-03-11_1411585_U_46,0.3058486,history,0
2026-03-11_1411585_U_48,0.3610481,history,1
2026-03-11_1411585_U_49,0.3231262,history,0
2026-03-11_1411585_U_5,0.17569754,history,0
2026-03-11_1411585_U_50,0.17779627,history,0
2026-03-11_1411585_U_51,0.13627496,history,0
2026-03-11_1411585_U_52,0.1564287,history,0
2026-03-11_1411585_U_53,0.19677421,history,0
2026-03-11_1411585_U_54,0.19653547,history,1
2026-03-11_1411585_U_55,0.2580373,history,0
2026-03-11_1411585_U_56,0.23746473,history,0
2026-03-11_1411585_U_58,0.10927775,history,0
2026-03-11_1411585_U_59,0.15387939,history,1
2026-03-11_1411585_U_60,0.3109582,history,0
2026-03-11_1411585_U_61,0.15923601,history,0
2026-03-11_1411585_U_62,0.13733129,history,1
2026-03-11_1411585_U_63,0.12551162,history,0
2026-03-11_1411585_U_65,0.25211293,history,1
2026-03-11_1411585_U_66,0.16938767,history,0
2026-03-11_1411585_U_67,0.12511124,history,0
2026-03-11_1411585_U_68,0.17271459,history,1
2026-03-11_1411585_U_69,0.17525843,history,1
2026-03-11_1411585_U_7,0.2380762,history,0
2026-03-11_1411585_U_74,0.10912445,history,0
2026-03-11_1411585_U_75,0.22890875,history,1
2026-03-11_1411585_U_76,0.21125138,history,0
2026-03-11_1411585_U_77,0.16850953,history,0
2026-03-11_1411585_U_79,0.24467437,history,0
2026-03-11_1411585_U_8,0.109914504,history,0
2026-03-11_1411585_U_80,0.19928627,history,0
2026-03-11_1411585_U_81,0.1409624,history,0
2026-03-11_1411585_U_82,0.16866204,history,1
2026-03-11_1411585_U_83,0.14624903,history,0
2026-03-11_1411585_U_86,0.35118088,history,0
2026-03-11_1411585_U_87,0.1641736,history,1
2026-03-11_1411585_U_9,0.18924396,history,0
2026-03-11_1413903_U_1,0.5671865,history,0
2026-03-11_1413903_U_100,0.4911347,history,0
2026-03-11_1413903_U_101,0.38180923,history,0
2026-03-11_1413903_U_12,0.2450046,history,0
2026-03-11_1413903_U_14,0.45782098,history,0
2026-03-11_1413903_U_16,0.40707463,history,0
2026-03-11_1413903_U_17,0.69260114,history,1
2026-03-11_1413903_U_2,0.34839207,history,0
2026-03-11_1413903_U_20,0.410439,history,0
2026-03-11_1413903_U_22,0.5403988,history,0
2026-03-11_1413903_U_23,0.5416762,history,1
2026-03-11_1413903_U_26,0.5448553,history,0
2026-03-11_1413903_U_28,0.36547908,history,0
2026-03-11_1413903_U_29,0.4594255,history,1
2026-03-11_1413903_U_30,0.46773285,history,0
2026-03-11_1413903_U_33,0.19030921,history,0
2026-03-11_1413903_U_34,0.38214773,history,0
2026-03-11_1413903_U_36,0.4745471,history,0
2026-03-11_1413903_U_37,0.43820056,history,1
2026-03-11_1413903_U_38,0.2789924,history,0
2026-03-11_1413903_U_39,0.44426835,history,1
2026-03-11_1413903_U_40,0.44170937,history,0
2026-03-11_1413903_U_42,0.3318705,history,0
2026-03-11_1413903_U_43,0.329948,history,1
2026-03-11_1413903_U_46,0.56870586,history,0
2026-03-11_1413903_U_47,0.74785864,history,0
2026-03-11_1413903_U_50,0.4229567,history,0
2026-03-11_1413903_U_52,0.44360206,history,0
2026-03-11_1413903_U_58,0.30817342,history,0
2026-03-11_1413903_U_61,0.6742327,history,1
2026-03-11_1413903_U_62,0.47203037,history,0
2026-03-11_1413903_U_64,0.4516872,history,0
2026-03-11_1413903_U_66,0.5403325,history,1
2026-03-11_1413903_U_69,0.45954713,history,1
2026-03-11_1413903_U_7,0.7034528,history,0
2026-03-11_1413903_U_76,0.91350603,history,0
2026-03-11_1413903_U_77,0.49688363,history,1
2026-03-11_1413903_U_80,0.64033675,history,0
2026-03-11_1413903_U_81,0.36084232,history,0
2026-03-11_1413903_U_84,0.49004787,history,1
2026-03-11_1413903_U_86,0.58166414,history,0
2026-03-11_1413903_U_9,0.61769474,history,0
2026-03-11_1413903_U_90,0.33908474,history,0
2026-03-11_1413903_U_93,0.54519176,history,0
2026-03-11_1413903_U_95,0.40584323,history,0
2026-03-11_1413903_U_99,0.67690724,history,0
2026-03-11_1413904_U_1,0.48477387,history,0
2026-03-11_1413904_U_10,0.636019,history,0
2026-03-11_1413904_U_17,0.47037396,history,1
2026-03-11_1413904_U_19,0.4343791,history,0
2026-03-11_1413904_U_20,0.51671815,history,0
2026-03-11_1413904_U_21,0.47129104,history,0
2026-03-11_1413904_U_22,0.47385392,history,1
2026-03-11_1413904_U_23,0.6192224,history,0
2026-03-11_1413904_U_24,0.60614014,history,0
2026-03-11_1413904_U_26,0.50723404,history,0
2026-03-11_1413904_U_28,0.6739029,history,0
2026-03-11_1413904_U_3,0.58073294,history,0
2026-03-11_1413904_U_31,0.94058096,history,0
2026-03-11_1413904_U_32,0.6588388,history,0
2026-03-11_1413904_U_33,0.8274948,history,0
2026-03-11_1413904_U_36,0.42842075,history,0
2026-03-11_1413904_U_37,0.51601577,history,0
2026-03-11_1413904_U_38,0.60023206,history,0
2026-03-11_1413904_U_39,0.52774894,history,0
2026-03-11_1413904_U_4,0.6884329,history,0
2026-03-11_1413904_U_40,0.3940209,history,0
2026-03-11_1413904_U_43,0.21969436,history,0
2026-03-11_1413904_U_45,0.49783847,history,0
2026-03-11_1413904_U_5,0.5054631,history,0
2026-03-11_1413904_U_51,0.50104773,history,0
2026-03-11_1413904_U_54,0.68750304,history,1
2026-03-11_1413904_U_55,0.40634412,history,1
2026-03-11_1413904_U_56,0.721378,history,0
2026-03-11_1413904_U_58,0.47818285,history,1
2026-03-11_1413904_U_59,0.53414214,history,0
2026-03-11_1413904_U_60,0.43104053,history,1
2026-03-11_1413904_U_61,0.45313907,history,1
2026-03-11_1413904_U_63,0.25981838,history,0
2026-03-11_1413904_U_68,0.6050426,history,0
2026-03-11_1413904_U_7,0.5204773,history,0
2026-03-11_1413904_U_70,0.6644479,history,0
2026-03-11_1413904_U_71,0.546807,history,1
2026-03-11_1413904_U_72,0.9485501,history,1
2026-03-11_1413904_U_73,0.5352985,history,0
2026-03-11_1413904_U_75,0.6185295,history,1
2026-03-11_1413904_U_77,0.39470935,history,1
2026-03-11_1413904_U_8,0.35166094,history,0
2026-03-11_1413904_U_9,0.37328255,history,1
2026-03-11_1413905_U_2,0.54790133,history,0
2026-03-11_1413905_U_3,0.51862025,history,0
2026-03-11_1413905_U_4,0.5986038,history,1
2026-03-11_1413905_U_6,0.5414212,history,0
2026-03-11_1414833_U_1,0.5501802,history,0
2026-03-11_1414833_U_10,0.38991225,history,0
2026-03-11_1414833_U_11,0.5781468,history,0
2026-03-11_1414833_U_12,0.47063267,history,0
2026-03-11_1414833_U_13,0.37772056,history,0
2026-03-11_1414833_U_15,0.15174676,history,0
2026-03-11_1414833_U_16,0.39722952,history,0
2026-03-11_1414833_U_19,0.63004214,history,1
2026-03-11_1414833_U_2,0.6121472,history,0
2026-03-11_1414833_U_20,0.33567435,history,1
2026-03-11_1414833_U_22,0.6286201,history,1
2026-03-11_1414833_U_23,0.30330154,history,0
2026-03-11_1414833_U_24,0.71259516,history,0
2026-03-11_1414833_U_25,0.3688502,history,0
2026-03-11_1414833_U_26,0.4273387,history,0
2026-03-11_1414833_U_27,0.58012855,history,0
2026-03-11_1414833_U_28,0.45429015,history,0
2026-03-11_1414833_U_30,0.3425531,history,0
2026-03-11_1414833_U_31,0.52395177,history,0
2026-03-11_1414833_U_32,0.28770208,history,0
2026-03-11_1414833_U_33,0.2596113,history,0
2026-03-11_1414833_U_34,0.51230276,history,1
2026-03-11_1414833_U_35,0.65366983,history,0
2026-03-11_1414833_U_37,0.13971029,history,0
2026-03-11_1414833_U_38,0.5856253,history,0
2026-03-11_1414833_U_42,0.39950192,history,1
2026-03-11_1414833_U_43,0.54086375,history,0
2026-03-11_1414833_U_44,0.5159744,history,0
2026-03-11_1414833_U_45,0.5775192,history,0
2026-03-11_1414833_U_46,0.41878617,history,0
2026-03-11_1414833_U_47,0.42567873,history,0
2026-03-11_1414833_U_48,0.38188764,history,0
2026-03-11_1414833_U_49,0.4390516,history,0
2026-03-11_1414833_U_5,0.4691647,history,0
2026-03-11_1414833_U_53,0.6690246,history,0
2026-03-11_1414833_U_54,0.44711515,history,0
2026-03-11_1414833_U_55,0.59800154,history,0
2026-03-11_1414833_U_57,0.73773444,history,0
2026-03-11_1414833_U_58,0.58838445,history,1
2026-03-11_1414833_U_59,0.4342876,history,0
2026-03-11_1414833_U_61,0.38908502,history,1
2026-03-11_1414833_U_66,0.33864194,history,0
2026-03-11_1414833_U_68,0.16857192,history,0
2026-03-11_1414833_U_69,0.44595265,history,0
2026-03-11_1414833_U_7,0.12300144,history,0
2026-03-11_1414833_U_74,0.5282876,history,0
2026-03-11_1414833_U_75,0.57104534,history,1
2026-03-11_1414833_U_76,0.21824823,history,1
2026-03-11_1414833_U_9,0.54058754,history,0
2026-03-11_1429985_U_100,0.12901847,history,0
2026-03-11_1429985_U_101,0.18655008,history,0
2026-03-11_1429985_U_102,0.2496501,history,1
2026-03-11_1429985_U_105,0.16008002,history,0
2026-03-11_1429985_U_107,0.13842142,history,0
2026-03-11_1429985_U_115,0.17490554,history,0
2026-03-11_1429985_U_119,0.2777078,history,0
2026-03-11_1429985_U_125,0.39960822,history,1
2026-03-11_1429985_U_126,0.20179044,history,1
2026-03-11_1429985_U_17,0.0998891,history,1
2026-03-11_1429985_U_27,0.07559677,history,1
2026-03-11_1429985_U_29,0.123317644,history,0
2026-03-11_1429985_U_32,0.16551973,history,1
2026-03-11_1429985_U_5,0.1900636,history,0
2026-03-11_1429985_U_60,0.17843208,history,0
2026-03-11_1429985_U_66,0.08055571,history,1
2026-03-11_1429985_U_84,0.15102693,history,0
2026-03-11_1429985_U_89,0.10631099,history,0
2026-03-11_1429985_U_91,0.11251503,history,0
2026-03-11_1429985_U_92,0.16511914,history,0
2026-03-11_1429985_U_93,0.10955851,history,1
2026-03-11_1429985_U_94,0.16661014,history,0
2026-03-11_1429985_U_96,0.10803848,history,0
2026-03-11_1429985_U_98,0.18143182,history,1
2026-03-11_1431265_U_1,0.27422583,history,0
2026-03-11_1431265_U_100,0.13655499,history,0
2026-03-11_1431265_U_106,0.15142134,history,0
2026-03-11_1431265_U_107,0.17291382,history,1
2026-03-11_1431265_U_109,0.11711954,history,1
2026-03-11_1431265_U_112,0.13333169,history,1
2026-03-11_1431265_U_113,0.15124056,history,1
2026-03-11_1431265_U_115,0.17157999,history,1
2026-03-11_1431265_U_119,0.13614416,history,0
2026-03-11_1431265_U_12,0.15469185,history,1
2026-03-11_1431265_U_120,0.14481367,history,1
2026-03-11_1431265_U_126,0.10720056,history,1
2026-03-11_1431265_U_13,0.18474093,history,0
2026-03-11_1431265_U_131,0.17759123,history,1
2026-03-11_1431265_U_135,0.2627092,history,0
2026-03-11_1431265_U_136,0.2520643,history,1
2026-03-11_1431265_U_14,0.12071121,history,0
2026-03-11_1431265_U_141,0.15942286,history,1
2026-03-11_1431265_U_144,0.095353685,history,0
2026-03-11_1431265_U_146,0.1719818,history,0
2026-03-11_1431265_U_147,0.26883975,history,1
2026-03-11_1431265_U_15,0.107337266,history,1
2026-03-11_1431265_U_150,0.17012464,history,0
2026-03-11_1431265_U_151,0.19071953,history,1
2026-03-11_1431265_U_155,0.12662038,history,0
2026-03-11_1431265_U_164,0.34767377,history,0
2026-03-11_1431265_U_165,0.16224448,history,0
2026-03-11_1431265_U_166,0.30174768,history,0
2026-03-11_1431265_U_19,0.16652459,history,0
2026-03-11_1431265_U_2,0.15609878,history,0
2026-03-11_1431265_U_20,0.12664263,history,1
2026-03-11_1431265_U_24,0.23067044,history,0
